#qubits,#cycles,circuit,#nodes,#tasks,#threads,#samples,#iterations,#initialHidden,#sampleSteps,run,#hadamards,tvd,f_xeb,duration,success
4,5,2,1,1,1,54,10000,6,0,4,0,0.879999,1.648477,506.119340,True
4,5,2,1,1,1,54,100000,6,0,0,0,0.317414,2.164024,5085.035288,True
4,5,2,1,1,1,54,100000,6,0,1,0,0.610457,2.169535,5176.680073,True
4,5,2,1,1,1,54,100000,6,0,2,0,0.126700,2.426294,5069.996573,True
4,5,2,1,1,1,54,100000,6,0,3,0,0.396677,2.335369,5092.342488,True
4,5,2,1,1,1,54,100000,6,0,4,0,0.097386,2.388395,5054.758886,True
4,5,2,1,1,1,50,1000,6,0,0,0,0.629609,1.769718,49.491499,True
4,5,2,1,1,1,50,1000,6,0,1,0,0.621101,1.838604,48.011470,True
4,5,2,1,1,1,50,1000,6,0,2,0,0.935444,1.530340,47.201381,True
4,5,2,1,1,1,50,1000,6,0,3,0,0.589452,2.011096,46.690570,True
4,5,2,1,1,1,50,1000,6,0,4,0,0.403574,2.223546,48.250195,True
4,5,2,1,1,1,50,10000,6,0,0,0,0.829240,1.805898,476.518688,True
4,5,2,1,1,1,50,10000,6,0,1,0,0.512181,1.875671,484.880893,True
4,5,2,1,1,1,50,10000,6,0,2,0,0.919194,1.696254,476.084701,True
4,5,2,1,1,1,50,10000,6,0,3,0,0.414487,2.204785,480.931514,True
4,5,2,1,1,1,50,10000,6,0,4,0,0.819774,2.197655,492.371484,True
4,5,2,1,1,1,50,100000,6,0,0,0,-,-,-,False
4,5,2,1,1,1,50,100000,6,0,1,0,0.733265,2.745936,4739.259485,True
4,5,2,1,1,1,50,100000,6,0,2,0,0.070953,2.485018,4849.486488,True
4,5,2,1,1,1,50,100000,6,0,3,0,0.177363,2.482235,4722.068312,True
4,5,2,1,1,1,50,100000,6,0,4,0,-,-,-,False
4,5,2,1,1,1,47,1000,6,0,0,0,0.383262,2.360273,45.221466,True
4,5,2,1,1,1,47,1000,6,0,1,0,0.415777,2.093702,45.563204,True
4,5,2,1,1,1,47,1000,6,0,2,0,0.972270,1.527508,46.131621,True
4,5,2,1,1,1,47,1000,6,0,3,0,0.463851,2.170639,47.462561,True
4,5,2,1,1,1,47,1000,6,0,4,0,0.953074,1.545892,46.303677,True
4,5,2,1,1,1,47,10000,6,0,0,0,0.691304,1.716131,454.085174,True
4,5,2,1,1,1,47,10000,6,0,1,0,0.919194,1.735228,447.103148,True
4,5,2,1,1,1,47,10000,6,0,2,0,0.459247,1.845805,447.962963,True
4,5,2,1,1,1,47,10000,6,0,3,0,0.856694,1.826837,446.943519,True
4,5,2,1,1,1,47,10000,6,0,4,0,0.914993,2.376253,462.126483,True
4,5,2,1,1,1,47,100000,6,0,0,0,0.692840,1.860126,4478.735463,True
4,5,2,1,1,1,47,100000,6,0,1,0,-,-,-,False
4,5,2,1,1,1,47,100000,6,0,2,0,-,-,-,False
4,5,2,1,1,1,47,100000,6,0,3,0,0.838388,1.892594,4605.904092,True
4,5,2,1,1,1,47,100000,6,0,4,0,-,-,-,False
4,5,2,1,1,1,43,1000,6,0,0,0,0.487398,2.183070,43.090163,True
4,5,2,1,1,1,43,1000,6,0,1,0,0.690014,1.919105,40.707525,True
4,5,2,1,1,1,43,1000,6,0,2,0,0.769649,2.450268,42.982654,True
4,5,2,1,1,1,43,1000,6,0,3,0,0.485686,2.053678,42.198483,True
4,5,2,1,1,1,43,1000,6,0,4,0,0.477655,1.825110,43.404809,True
4,5,2,1,1,1,43,10000,6,0,0,0,0.337104,2.219099,432.768401,True
4,5,2,1,1,1,43,10000,6,0,1,0,0.856694,1.833197,430.053012,True
4,5,2,1,1,1,43,10000,6,0,2,0,0.439806,2.491837,429.076588,True
4,5,2,1,1,1,43,10000,6,0,3,0,0.946653,1.899668,421.791042,True
4,5,2,1,1,1,43,10000,6,0,4,0,0.273420,2.235266,419.329840,True
4,5,2,1,1,1,43,100000,6,0,0,0,-,-,-,False
4,5,2,1,1,1,43,100000,6,0,1,0,-,-,-,False
4,5,2,1,1,1,43,100000,6,0,2,0,-,-,-,False
4,5,2,1,1,1,43,100000,6,0,3,0,-,-,-,False
4,5,2,1,1,1,43,100000,6,0,4,0,0.750000,1.945398,4310.353795,True
4,5,3,1,1,1,8,1000,6,0,0,0,0.610574,2.086293,18.037796,True
4,5,3,1,1,1,8,1000,6,0,1,0,0.761393,1.792389,17.257199,True
4,5,3,1,1,1,8,1000,6,0,2,0,0.839314,1.643918,17.509802,True
4,5,3,1,1,1,8,1000,6,0,3,0,0.782352,2.437088,17.798097,True
4,5,3,1,1,1,8,1000,6,0,4,0,0.832973,1.714634,17.271599,True
4,5,3,1,1,1,8,10000,6,0,0,0,0.802211,3.174116,173.062137,True
4,5,3,1,1,1,8,10000,6,0,1,0,0.501199,2.866567,170.380422,True
4,5,3,1,1,1,8,10000,6,0,2,0,0.458498,2.780741,174.698337,True
4,5,3,1,1,1,8,10000,6,0,3,0,0.838577,1.616639,178.479019,True
4,5,3,1,1,1,8,10000,6,0,4,0,0.652790,1.704663,169.759797,True
4,5,3,1,1,1,8,100000,6,0,0,0,0.784939,3.121518,1778.883252,True
4,5,3,1,1,1,8,100000,6,0,1,0,0.572713,2.788054,1764.021938,True
